filename,width,height,class,xmin,ymin,xmax,ymax
MirrorWEBFire1120_jpg.rf.3556e352fc45af36fc47ec2ad6b8f525.jpg,416,416,black smoke,140,88,232,110
WEBSmoke3380_jpg.rf.3557536aae527294967b631bd0262988.jpg,416,416,fire1,231,202,256,233
WEBSmoke3380_jpg.rf.3557536aae527294967b631bd0262988.jpg,416,416,fire1,161,226,202,270
WEBSmoke3380_jpg.rf.3557536aae527294967b631bd0262988.jpg,416,416,fire1,322,237,347,265
WEBSmoke3380_jpg.rf.3557536aae527294967b631bd0262988.jpg,416,416,fire1,265,352,310,379
WEBFire366_jpg.rf.35c9c697704b1dda4df75c00382870cc.jpg,416,416,0,119,179,142,251
WEBFire366_jpg.rf.35c9c697704b1dda4df75c00382870cc.jpg,416,416,fire1,240,210,249,224
WEBFire366_jpg.rf.35c9c697704b1dda4df75c00382870cc.jpg,416,416,smoky fire,148,220,179,279
96ea6ce67690f436_jpg.rf.376b0287f5c91b4e49af02f7ff12d6c3.jpg,416,416,0,286,135,299,188
96ea6ce67690f436_jpg.rf.376b0287f5c91b4e49af02f7ff12d6c3.jpg,416,416,0,90,159,112,203
96ea6ce67690f436_jpg.rf.376b0287f5c91b4e49af02f7ff12d6c3.jpg,416,416,0,231,186,254,202
96ea6ce67690f436_jpg.rf.376b0287f5c91b4e49af02f7ff12d6c3.jpg,416,416,0,156,217,173,224
new_fire_fire-369_png_jpg.rf.37f68f2793853d652014a79e69ffc117.jpg,416,416,fire1,180,0,288,359
new_fire_fire-369_png_jpg.rf.37f68f2793853d652014a79e69ffc117.jpg,416,416,fire1,385,242,415,287
new_fire_fire-369_png_jpg.rf.37f68f2793853d652014a79e69ffc117.jpg,416,416,fire1,303,265,337,382
new_fire_fire-369_png_jpg.rf.37f68f2793853d652014a79e69ffc117.jpg,416,416,fire1,353,290,410,384
new_fire_fire-369_png_jpg.rf.37f68f2793853d652014a79e69ffc117.jpg,416,416,fire1,292,322,302,360
new_fire_fire-369_png_jpg.rf.37f68f2793853d652014a79e69ffc117.jpg,416,416,fire1,152,17,183,104
new_fire_fire-369_png_jpg.rf.37f68f2793853d652014a79e69ffc117.jpg,416,416,fire1,286,23,320,104
f18_JPG_jpg.rf.3800c2b36d34e28e1f791fb8218854f8.jpg,416,416,fire1,180,126,304,175
f18_JPG_jpg.rf.3800c2b36d34e28e1f791fb8218854f8.jpg,416,416,fire1,230,173,286,222
f18_JPG_jpg.rf.3800c2b36d34e28e1f791fb8218854f8.jpg,416,416,fire1,56,172,143,286
f18_JPG_jpg.rf.3800c2b36d34e28e1f791fb8218854f8.jpg,416,416,fire1,94,317,164,414
f18_JPG_jpg.rf.3800c2b36d34e28e1f791fb8218854f8.jpg,416,416,fire1,11,339,85,415
f18_JPG_jpg.rf.3800c2b36d34e28e1f791fb8218854f8.jpg,416,416,fire1,182,3,326,128
f18_JPG_jpg.rf.3800c2b36d34e28e1f791fb8218854f8.jpg,416,416,fire1,145,22,180,122
f36_jpg.rf.36d6ac86007e7b963e34380648c025c6.jpg,416,416,0,215,144,256,234
MirrorWEBFire262_jpg.rf.37cc667052f0caae7c377744693a0a38.jpg,416,416,0,316,247,349,309
MirrorWEBFire262_jpg.rf.37cc667052f0caae7c377744693a0a38.jpg,416,416,0,234,150,250,184
MirrorWEBFire262_jpg.rf.37cc667052f0caae7c377744693a0a38.jpg,416,416,0,185,168,193,184
MirrorWEBFire262_jpg.rf.37cc667052f0caae7c377744693a0a38.jpg,416,416,0,229,202,237,211
BowFire_WEBSmoke2608_jpg.rf.378203cb0de7dab4645118bd3ead7430.jpg,416,416,black smoke,125,0,294,25
BowFire_WEBSmoke2608_jpg.rf.378203cb0de7dab4645118bd3ead7430.jpg,416,416,black smoke,122,101,322,151
BowFire_WEBSmoke2608_jpg.rf.378203cb0de7dab4645118bd3ead7430.jpg,416,416,black smoke,88,149,157,171
BowFire_WEBSmoke2608_jpg.rf.378203cb0de7dab4645118bd3ead7430.jpg,416,416,black smoke,224,151,327,183
BowFire_WEBSmoke2608_jpg.rf.378203cb0de7dab4645118bd3ead7430.jpg,416,416,smoky fire,133,169,149,201
BowFire_WEBSmoke2608_jpg.rf.378203cb0de7dab4645118bd3ead7430.jpg,416,416,smoky fire,179,149,230,221
BowFire_WEBSmoke2608_jpg.rf.378203cb0de7dab4645118bd3ead7430.jpg,416,416,smoky fire,92,176,130,224
BowFire_WEBSmoke2608_jpg.rf.378203cb0de7dab4645118bd3ead7430.jpg,416,416,black smoke,156,26,300,53
BowFire_WEBSmoke2608_jpg.rf.378203cb0de7dab4645118bd3ead7430.jpg,416,416,black smoke,161,54,292,108
114_jpg.rf.37c0054a5527df8f03a9b820d5d77827.jpg,416,416,smoky fire,216,73,283,174
114_jpg.rf.37c0054a5527df8f03a9b820d5d77827.jpg,416,416,0,216,201,264,286
114_jpg.rf.37c0054a5527df8f03a9b820d5d77827.jpg,416,416,fire1,264,219,280,276
114_jpg.rf.37c0054a5527df8f03a9b820d5d77827.jpg,416,416,0,203,261,216,283
114_jpg.rf.37c0054a5527df8f03a9b820d5d77827.jpg,416,416,0,179,172,323,373
114_jpg.rf.37c0054a5527df8f03a9b820d5d77827.jpg,416,416,0,159,349,175,359
114_jpg.rf.37c0054a5527df8f03a9b820d5d77827.jpg,416,416,black smoke,226,1,305,75
WEBFire1876_jpg.rf.367cf5dbd51bbc9722db822a2cc97d99.jpg,416,416,fire1,99,247,161,276
WEBFire1876_jpg.rf.367cf5dbd51bbc9722db822a2cc97d99.jpg,416,416,0,177,274,257,311
01275d5d68568970_jpg.rf.37bf13ac180b467ea631d2ed6538a779.jpg,416,416,fire1,259,184,269,209
01275d5d68568970_jpg.rf.37bf13ac180b467ea631d2ed6538a779.jpg,416,416,fire1,203,201,213,215
01275d5d68568970_jpg.rf.37bf13ac180b467ea631d2ed6538a779.jpg,416,416,fire1,268,246,284,295
01275d5d68568970_jpg.rf.37bf13ac180b467ea631d2ed6538a779.jpg,416,416,fire1,262,287,272,303
NoiseWEBFire1200_jpg.rf.364118c83bdf60ad5a32af98a742b01a.jpg,416,416,black smoke,254,72,303,171
NoiseWEBFire1200_jpg.rf.364118c83bdf60ad5a32af98a742b01a.jpg,416,416,0,233,176,275,272
NoiseWEBFire1200_jpg.rf.364118c83bdf60ad5a32af98a742b01a.jpg,416,416,black smoke,271,178,317,279
NoiseWEBFire1200_jpg.rf.364118c83bdf60ad5a32af98a742b01a.jpg,416,416,black smoke,201,0,251,174
new_fire_fire-455_png_jpg.rf.378a2410595a0f3a6ec8acb149c921cc.jpg,416,416,0,62,64,248,287
new_fire_fire-455_png_jpg.rf.378a2410595a0f3a6ec8acb149c921cc.jpg,416,416,0,248,178,274,210
new_fire_fire-455_png_jpg.rf.378a2410595a0f3a6ec8acb149c921cc.jpg,416,416,0,312,200,338,257
new_fire_fire-455_png_jpg.rf.378a2410595a0f3a6ec8acb149c921cc.jpg,416,416,0,27,231,60,292
new_fire_fire-455_png_jpg.rf.378a2410595a0f3a6ec8acb149c921cc.jpg,416,416,0,0,262,21,312
MirrorWEBFire2009_jpg.rf.36afb894b2445e0e868ae8ef2eabe906.jpg,416,416,0,293,140,416,279
MirrorWEBFire2009_jpg.rf.36afb894b2445e0e868ae8ef2eabe906.jpg,416,416,0,265,201,291,227
MirrorWEBFire2009_jpg.rf.36afb894b2445e0e868ae8ef2eabe906.jpg,416,416,0,249,232,261,243
MirrorWEBFire2009_jpg.rf.36afb894b2445e0e868ae8ef2eabe906.jpg,416,416,0,257,245,269,253
MirrorWEBFire2009_jpg.rf.36afb894b2445e0e868ae8ef2eabe906.jpg,416,416,fire1,170,251,209,279
MirrorWEBFire1971_jpg.rf.37b61f629793451f6dfeac634ce3ec3a.jpg,416,416,smoky fire,265,73,381,167
MirrorWEBFire1971_jpg.rf.37b61f629793451f6dfeac634ce3ec3a.jpg,416,416,smoky fire,64,28,191,227
MirrorWEBFire1971_jpg.rf.37b61f629793451f6dfeac634ce3ec3a.jpg,416,416,0,196,134,230,199
MirrorWEBFire1971_jpg.rf.37b61f629793451f6dfeac634ce3ec3a.jpg,416,416,0,238,160,355,217
MirrorWEBFire1971_jpg.rf.37b61f629793451f6dfeac634ce3ec3a.jpg,416,416,fire1,375,169,393,209
MirrorWEBFire1971_jpg.rf.37b61f629793451f6dfeac634ce3ec3a.jpg,416,416,fire1,98,262,113,276
MirrorWEBFire1971_jpg.rf.37b61f629793451f6dfeac634ce3ec3a.jpg,416,416,fire1,59,265,74,275
MirrorWEBFire1971_jpg.rf.37b61f629793451f6dfeac634ce3ec3a.jpg,416,416,fire1,123,265,133,278
MirrorWEBFire1971_jpg.rf.37b61f629793451f6dfeac634ce3ec3a.jpg,416,416,fire1,140,264,169,283
MirrorWEBFire1971_jpg.rf.37b61f629793451f6dfeac634ce3ec3a.jpg,416,416,fire1,200,318,225,346
MirrorWEBFire1971_jpg.rf.37b61f629793451f6dfeac634ce3ec3a.jpg,416,416,fire1,226,319,234,346
MirrorWEBFire1971_jpg.rf.37b61f629793451f6dfeac634ce3ec3a.jpg,416,416,fire1,238,338,247,346
WEBFire968_jpg.rf.3818ecebebf5e08e1f28b06f3edb71e1.jpg,416,416,fire1,16,152,30,177
WEBFire968_jpg.rf.3818ecebebf5e08e1f28b06f3edb71e1.jpg,416,416,fire1,75,186,143,227
WEBFire968_jpg.rf.3818ecebebf5e08e1f28b06f3edb71e1.jpg,416,416,fire1,231,199,318,248
WEBFire968_jpg.rf.3818ecebebf5e08e1f28b06f3edb71e1.jpg,416,416,fire1,376,244,416,278
MirrorWEBSmoke3380_jpg.rf.3633f418d2b412822ad504eb93c48548.jpg,416,416,black smoke,19,94,145,229
MirrorWEBSmoke3380_jpg.rf.3633f418d2b412822ad504eb93c48548.jpg,416,416,fire1,161,202,185,233
MirrorWEBSmoke3380_jpg.rf.3633f418d2b412822ad504eb93c48548.jpg,416,416,fire1,215,226,255,270
MirrorWEBSmoke3380_jpg.rf.3633f418d2b412822ad504eb93c48548.jpg,416,416,fire1,70,237,95,265
MirrorWEBSmoke3380_jpg.rf.3633f418d2b412822ad504eb93c48548.jpg,416,416,fire1,107,352,152,379
MirrorWEBSmoke3380_jpg.rf.3633f418d2b412822ad504eb93c48548.jpg,416,416,black smoke,12,359,54,415
MirrorWEBSmoke3380_jpg.rf.3633f418d2b412822ad504eb93c48548.jpg,416,416,black smoke,134,380,225,415
WEBFire1643_jpg.rf.37e26a8da2549a6e26eddab46bc375da.jpg,416,416,fire1,135,229,253,388
WEBFire1643_jpg.rf.37e26a8da2549a6e26eddab46bc375da.jpg,416,416,fire1,125,303,146,322
WEBFire1643_jpg.rf.37e26a8da2549a6e26eddab46bc375da.jpg,416,416,fire1,64,322,97,353
WEBFire1643_jpg.rf.37e26a8da2549a6e26eddab46bc375da.jpg,416,416,smoky fire,31,349,52,361
WEBFire1643_jpg.rf.37e26a8da2549a6e26eddab46bc375da.jpg,416,416,fire1,45,372,57,395
WEBFire265_jpg.rf.3787916a3bbee3c2a6348c2953d01737.jpg,416,416,fire1,168,159,185,190
WEBFire265_jpg.rf.3787916a3bbee3c2a6348c2953d01737.jpg,416,416,fire1,207,169,215,189
WEBFire265_jpg.rf.3787916a3bbee3c2a6348c2953d01737.jpg,416,416,fire1,75,178,91,259
WEBFire265_jpg.rf.3787916a3bbee3c2a6348c2953d01737.jpg,416,416,0,58,270,96,316
WEBFire350_jpg.rf.38122e61e5c4575bbffc53f683e30b8c.jpg,416,416,0,119,101,174,201
WEBFire350_jpg.rf.38122e61e5c4575bbffc53f683e30b8c.jpg,416,416,0,303,212,344,249
e22_jpg.rf.36e0b1e922505d92b94bb2b394c93b84.jpg,416,416,black smoke,62,0,323,108
e22_jpg.rf.36e0b1e922505d92b94bb2b394c93b84.jpg,416,416,black smoke,323,53,359,157
e22_jpg.rf.36e0b1e922505d92b94bb2b394c93b84.jpg,416,416,black smoke,259,104,320,140
e22_jpg.rf.36e0b1e922505d92b94bb2b394c93b84.jpg,416,416,black smoke,92,107,200,157
e22_jpg.rf.36e0b1e922505d92b94bb2b394c93b84.jpg,416,416,black smoke,359,88,382,188
e22_jpg.rf.36e0b1e922505d92b94bb2b394c93b84.jpg,416,416,black smoke,136,155,192,192
e22_jpg.rf.36e0b1e922505d92b94bb2b394c93b84.jpg,416,416,smoky fire,181,91,392,315
e22_jpg.rf.36e0b1e922505d92b94bb2b394c93b84.jpg,416,416,fire1,372,294,415,307
f30a02ce7bfb2a23_jpg.rf.36c037f5c5ea93a53771479b01c84cdf.jpg,416,416,smoky fire,132,117,332,333
NoiseWEBSmoke3351_jpg.rf.3824c6728e5ff8e10363160bb5730da6.jpg,416,416,fire1,159,232,248,298
WEBSmoke2351_jpg.rf.38586084296c4c4b2828d875cea47d77.jpg,416,416,fire1,130,310,155,318
WEBSmoke2351_jpg.rf.38586084296c4c4b2828d875cea47d77.jpg,416,416,fire1,161,311,173,320
NoiseWEBFire1387_jpg.rf.382ac987e98c07d3330cb1da48c4a86f.jpg,416,416,smoky fire,128,137,200,305

WEBFire1001_jpg.rf.388aeb2db0ee5f36682b572a2aea899d.jpg,416,416,fire1,343,171,351,186
WEBFire1001_jpg.rf.388aeb2db0ee5f36682b572a2aea899d.jpg,416,416,fire1,238,171,304,200
NoiseWEBSmoke2083_jpg.rf.389889d3ea390312ec0b71d2313ce384.jpg,416,416,fire1,296,125,329,149
NoiseWEBSmoke2083_jpg.rf.389889d3ea390312ec0b71d2313ce384.jpg,416,416,fire1,276,156,282,165
NoiseWEBSmoke2083_jpg.rf.389889d3ea390312ec0b71d2313ce384.jpg,416,416,fire1,260,167,270,174
NoiseWEBSmoke2083_jpg.rf.389889d3ea390312ec0b71d2313ce384.jpg,416,416,smoky fire,18,179,26,192
NoiseWEBSmoke2083_jpg.rf.389889d3ea390312ec0b71d2313ce384.jpg,416,416,smoky fire,39,244,55,273
NoiseWEBSmoke2083_jpg.rf.389889d3ea390312ec0b71d2313ce384.jpg,416,416,fire1,384,75,402,86
NoiseWEBSmoke2083_jpg.rf.389889d3ea390312ec0b71d2313ce384.jpg,416,416,fire1,357,89,369,102
WEBFire986_jpg.rf.38c78c3411d18f39ce499e00b9146bd1.jpg,416,416,0,217,223,231,232
WEBFire986_jpg.rf.38c78c3411d18f39ce499e00b9146bd1.jpg,416,416,0,196,221,203,226
WEBFire986_jpg.rf.38c78c3411d18f39ce499e00b9146bd1.jpg,416,416,0,175,220,187,227
WEBFire986_jpg.rf.38c78c3411d18f39ce499e00b9146bd1.jpg,416,416,0,205,223,210,228
new_fire_fire-540_png_jpg.rf.38a1bfe49decaa0a4980401b6dd47dc4.jpg,416,416,0,155,125,208,252
new_fire_fire-540_png_jpg.rf.38a1bfe49decaa0a4980401b6dd47dc4.jpg,416,416,0,243,4,271,39
new_fire_fire-540_png_jpg.rf.38a1bfe49decaa0a4980401b6dd47dc4.jpg,416,416,0,207,26,246,84
65---Copy_jpg.rf.38c2c3b067c043a31a1fbbabb9c2b077.jpg,416,416,0,224,77,286,144
65---Copy_jpg.rf.38c2c3b067c043a31a1fbbabb9c2b077.jpg,416,416,smoky fire,183,98,195,135
65---Copy_jpg.rf.38c2c3b067c043a31a1fbbabb9c2b077.jpg,416,416,smoky fire,209,90,239,146
65---Copy_jpg.rf.38c2c3b067c043a31a1fbbabb9c2b077.jpg,416,416,fire1,103,115,138,164
65---Copy_jpg.rf.38c2c3b067c043a31a1fbbabb9c2b077.jpg,416,416,fire1,156,136,186,157
65---Copy_jpg.rf.38c2c3b067c043a31a1fbbabb9c2b077.jpg,416,416,0,273,143,283,157
65---Copy_jpg.rf.38c2c3b067c043a31a1fbbabb9c2b077.jpg,416,416,0,223,167,243,196
65---Copy_jpg.rf.38c2c3b067c043a31a1fbbabb9c2b077.jpg,416,416,0,280,170,294,194
65---Copy_jpg.rf.38c2c3b067c043a31a1fbbabb9c2b077.jpg,416,416,0,130,144,257,232
65---Copy_jpg.rf.38c2c3b067c043a31a1fbbabb9c2b077.jpg,416,416,fire1,218,139,310,251
65---Copy_jpg.rf.38c2c3b067c043a31a1fbbabb9c2b077.jpg,416,416,0,233,199,256,224
65---Copy_jpg.rf.38c2c3b067c043a31a1fbbabb9c2b077.jpg,416,416,fire1,89,240,110,257
65---Copy_jpg.rf.38c2c3b067c043a31a1fbbabb9c2b077.jpg,416,416,fire1,233,278,254,299
65---Copy_jpg.rf.38c2c3b067c043a31a1fbbabb9c2b077.jpg,416,416,fire1,158,286,190,320
65---Copy_jpg.rf.38c2c3b067c043a31a1fbbabb9c2b077.jpg,416,416,fire1,255,317,273,341
65---Copy_jpg.rf.38c2c3b067c043a31a1fbbabb9c2b077.jpg,416,416,fire1,217,0,266,80
MirrorWEBFire189_jpg.rf.39430c0ffa2545fd8b16a3cea4a4838e.jpg,416,416,black smoke,114,0,326,200
MirrorWEBFire189_jpg.rf.39430c0ffa2545fd8b16a3cea4a4838e.jpg,416,416,smoky fire,253,205,275,237
MirrorWEBFire189_jpg.rf.39430c0ffa2545fd8b16a3cea4a4838e.jpg,416,416,black smoke,309,197,336,246
MirrorWEBFire189_jpg.rf.39430c0ffa2545fd8b16a3cea4a4838e.jpg,416,416,fire1,107,206,160,247
MirrorWEBFire189_jpg.rf.39430c0ffa2545fd8b16a3cea4a4838e.jpg,416,416,fire1,293,188,309,272
MirrorWEBFire189_jpg.rf.39430c0ffa2545fd8b16a3cea4a4838e.jpg,416,416,black smoke,203,197,249,269
MirrorWEBFire189_jpg.rf.39430c0ffa2545fd8b16a3cea4a4838e.jpg,416,416,fire1,156,202,206,285
MirrorWEBFire189_jpg.rf.39430c0ffa2545fd8b16a3cea4a4838e.jpg,416,416,fire1,246,238,273,272
MirrorWEBFire189_jpg.rf.39430c0ffa2545fd8b16a3cea4a4838e.jpg,416,416,fire1,229,272,246,283
MirrorWEBFire189_jpg.rf.39430c0ffa2545fd8b16a3cea4a4838e.jpg,416,416,fire1,319,267,339,292
MirrorWEBFire189_jpg.rf.39430c0ffa2545fd8b16a3cea4a4838e.jpg,416,416,black smoke,325,1,359,106
WEBFire1726_jpg.rf.390d9a6d323de579fd36ee18b68fd4cb.jpg,416,416,0,402,218,412,239
NoiseWEBSmoke2952_jpg.rf.38a3cd374c8cd1197a564881f1e008cb.jpg,416,416,smoky fire,265,126,285,150
NoiseWEBSmoke2952_jpg.rf.38a3cd374c8cd1197a564881f1e008cb.jpg,416,416,fire1,187,147,285,256
7---Copy_jpg.rf.3954ea7cdae2898366bbe578c75609f3.jpg,416,416,smoky fire,121,73,192,206
7---Copy_jpg.rf.3954ea7cdae2898366bbe578c75609f3.jpg,416,416,black smoke,113,149,136,193
7---Copy_jpg.rf.3954ea7cdae2898366bbe578c75609f3.jpg,416,416,black smoke,132,184,160,229
WEBFire978_jpg.rf.397314a07cd12bdb36ad67b25de45a01.jpg,416,416,fire1,295,107,305,119
WEBFire978_jpg.rf.397314a07cd12bdb36ad67b25de45a01.jpg,416,416,fire1,384,109,400,123
WEBFire978_jpg.rf.397314a07cd12bdb36ad67b25de45a01.jpg,416,416,fire1,330,118,344,127
WEBFire978_jpg.rf.397314a07cd12bdb36ad67b25de45a01.jpg,416,416,fire1,22,56,43,68
WEBFire978_jpg.rf.397314a07cd12bdb36ad67b25de45a01.jpg,416,416,fire1,70,56,123,76
WEBFire978_jpg.rf.397314a07cd12bdb36ad67b25de45a01.jpg,416,416,fire1,135,68,151,79
WEBFire978_jpg.rf.397314a07cd12bdb36ad67b25de45a01.jpg,416,416,fire1,173,75,207,90
WEBFire978_jpg.rf.397314a07cd12bdb36ad67b25de45a01.jpg,416,416,fire1,256,94,262,102
new_fire_fire-323_png_jpg.rf.39549a127003984d5c2a59e8fe30c465.jpg,416,416,fire1,148,102,415,209
new_fire_fire-323_png_jpg.rf.39549a127003984d5c2a59e8fe30c465.jpg,416,416,fire1,159,288,235,328
new_fire_fire-434_png_jpg.rf.389e5cd2a9eb69073cf3201466c2dfd5.jpg,416,416,fire1,142,244,293,373
NoiseWEBSmoke1623_jpg.rf.39944ddbe7c500a32b793be6f80d021a.jpg,416,416,fire1,222,106,258,187
NoiseWEBSmoke1623_jpg.rf.39944ddbe7c500a32b793be6f80d021a.jpg,416,416,fire1,201,70,211,91
3dec8e1a349fefac_jpg.rf.39b30f229189a2da5f9f1cfec6f5d5b0.jpg,416,416,fire1,86,128,141,175
3dec8e1a349fefac_jpg.rf.39b30f229189a2da5f9f1cfec6f5d5b0.jpg,416,416,0,170,133,226,182
3dec8e1a349fefac_jpg.rf.39b30f229189a2da5f9f1cfec6f5d5b0.jpg,416,416,0,100,131,172,218
3dec8e1a349fefac_jpg.rf.39b30f229189a2da5f9f1cfec6f5d5b0.jpg,416,416,fire1,220,152,246,207
3dec8e1a349fefac_jpg.rf.39b30f229189a2da5f9f1cfec6f5d5b0.jpg,416,416,0,235,133,297,228
new_fire_fire-522_png_jpg.rf.398b7eb6331b06784c756b6d07615003.jpg,416,416,fire1,104,10,309,407
MirrorWEBFire1424_jpg.rf.38ffb1f4dc7df286598c3341edbe18ee.jpg,416,416,fire1,141,105,151,115
MirrorWEBFire1424_jpg.rf.38ffb1f4dc7df286598c3341edbe18ee.jpg,416,416,fire1,182,109,195,135
MirrorWEBFire1424_jpg.rf.38ffb1f4dc7df286598c3341edbe18ee.jpg,416,416,fire1,229,132,244,154
MirrorWEBFire1424_jpg.rf.38ffb1f4dc7df286598c3341edbe18ee.jpg,416,416,fire1,304,106,404,226
MirrorWEBFire1424_jpg.rf.38ffb1f4dc7df286598c3341edbe18ee.jpg,416,416,fire1,284,219,410,303
MirrorWEBFire1424_jpg.rf.38ffb1f4dc7df286598c3341edbe18ee.jpg,416,416,fire1,214,248,281,296
MirrorWEBFire1424_jpg.rf.38ffb1f4dc7df286598c3341edbe18ee.jpg,416,416,fire1,106,230,143,335
MirrorWEBFire1424_jpg.rf.38ffb1f4dc7df286598c3341edbe18ee.jpg,416,416,fire1,144,246,175,323
MirrorWEBFire1424_jpg.rf.38ffb1f4dc7df286598c3341edbe18ee.jpg,416,416,fire1,175,262,215,324
MirrorWEBFire1424_jpg.rf.38ffb1f4dc7df286598c3341edbe18ee.jpg,416,416,fire1,47,320,101,356
MirrorWEBFire1424_jpg.rf.38ffb1f4dc7df286598c3341edbe18ee.jpg,416,416,fire1,116,84,134,113
WEBFire1219_jpg.rf.395abd3c82fbffd3cd8641ab87f4b9ae.jpg,416,416,0,232,23,284,200
WEBFire1219_jpg.rf.395abd3c82fbffd3cd8641ab87f4b9ae.jpg,416,416,0,200,178,215,201
WEBFire1219_jpg.rf.395abd3c82fbffd3cd8641ab87f4b9ae.jpg,416,416,0,217,186,246,211
MirrorWEBFire1540_jpg.rf.38e2b1506d8ade7c64e070e8f5708a22.jpg,416,416,fire1,287,318,305,342
MirrorWEBFire1540_jpg.rf.38e2b1506d8ade7c64e070e8f5708a22.jpg,416,416,0,273,342,309,402
WEBFire194_jpg.rf.38adebd0eb4df57441adff99e9799e88.jpg,416,416,fire1,206,246,226,301
WEBFire194_jpg.rf.38adebd0eb4df57441adff99e9799e88.jpg,416,416,fire1,232,272,252,303
WEBFire194_jpg.rf.38adebd0eb4df57441adff99e9799e88.jpg,416,416,smoky fire,241,289,283,327
WEBFire194_jpg.rf.38adebd0eb4df57441adff99e9799e88.jpg,416,416,fire1,284,295,341,368
NoiseWEBFire1444_jpg.rf.39b53df9d361230aa3cc117cc35a1d55.jpg,416,416,smoky fire,263,221,325,314
WEBFire1099_jpg.rf.39a8ff2bbd396271fe42e343153c68b4.jpg,416,416,smoky fire,357,72,375,102
WEBFire1099_jpg.rf.39a8ff2bbd396271fe42e343153c68b4.jpg,416,416,0,199,59,242,123
WEBFire1822_jpg.rf.3a29e0a79b7313ecf5ea77d6732c6e23.jpg,416,416,fire1,146,279,179,305
WEBFire1822_jpg.rf.3a29e0a79b7313ecf5ea77d6732c6e23.jpg,416,416,fire1,190,307,201,318
WEBFire1822_jpg.rf.3a29e0a79b7313ecf5ea77d6732c6e23.jpg,416,416,fire1,321,310,329,321
WEBFire1822_jpg.rf.3a29e0a79b7313ecf5ea77d6732c6e23.jpg,416,416,fire1,217,314,228,323
WEBFire1822_jpg.rf.3a29e0a79b7313ecf5ea77d6732c6e23.jpg,416,416,fire1,270,318,278,329
MirrorWEBSmoke3326_jpg.rf.3a24ba149e24d0fe1493a858e45e6800.jpg,416,416,fire1,212,245,221,252
MirrorWEBSmoke3326_jpg.rf.3a24ba149e24d0fe1493a858e45e6800.jpg,416,416,fire1,277,244,291,264
WEBFire1480_jpg.rf.396b0296fee9a8ea7c74a4e4f9591b40.jpg,416,416,0,150,269,277,411
WEBFire1557_jpg.rf.3a72e5d7756066df91c3e6eb161db2e4.jpg,416,416,0,193,167,204,205
WEBFire1557_jpg.rf.3a72e5d7756066df91c3e6eb161db2e4.jpg,416,416,0,178,206,203,316
d43_jpg.rf.3a4980eaaaf6b1ea448939b725d6bf7e.jpg,416,416,0,256,137,272,188
d43_jpg.rf.3a4980eaaaf6b1ea448939b725d6bf7e.jpg,416,416,0,273,156,285,196
d43_jpg.rf.3a4980eaaaf6b1ea448939b725d6bf7e.jpg,416,416,0,249,170,256,198
d43_jpg.rf.3a4980eaaaf6b1ea448939b725d6bf7e.jpg,416,416,0,211,180,218,218
d43_jpg.rf.3a4980eaaaf6b1ea448939b725d6bf7e.jpg,416,416,0,267,189,279,212
d43_jpg.rf.3a4980eaaaf6b1ea448939b725d6bf7e.jpg,416,416,0,181,178,190,228
d43_jpg.rf.3a4980eaaaf6b1ea448939b725d6bf7e.jpg,416,416,0,188,209,212,231
d43_jpg.rf.3a4980eaaaf6b1ea448939b725d6bf7e.jpg,416,416,0,204,215,228,238
d43_jpg.rf.3a4980eaaaf6b1ea448939b725d6bf7e.jpg,416,416,0,148,199,164,263
d43_jpg.rf.3a4980eaaaf6b1ea448939b725d6bf7e.jpg,416,416,0,256,226,267,244
d43_jpg.rf.3a4980eaaaf6b1ea448939b725d6bf7e.jpg,416,416,0,165,230,197,268
d43_jpg.rf.3a4980eaaaf6b1ea448939b725d6bf7e.jpg,416,416,0,198,244,208,273
d43_jpg.rf.3a4980eaaaf6b1ea448939b725d6bf7e.jpg,416,416,0,138,249,153,272
d43_jpg.rf.3a4980eaaaf6b1ea448939b725d6bf7e.jpg,416,416,0,271,255,280,273
d43_jpg.rf.3a4980eaaaf6b1ea448939b725d6bf7e.jpg,416,416,0,207,216,271,319
d43_jpg.rf.3a4980eaaaf6b1ea448939b725d6bf7e.jpg,416,416,0,155,263,163,301
d43_jpg.rf.3a4980eaaaf6b1ea448939b725d6bf7e.jpg,416,416,0,163,277,172,292
d43_jpg.rf.3a4980eaaaf6b1ea448939b725d6bf7e.jpg,416,416,0,209,278,225,304
d43_jpg.rf.3a4980eaaaf6b1ea448939b725d6bf7e.jpg,416,416,0,172,289,183,312
WEBSmoke1566_jpg.rf.39fefab2c9f6ec496dd441d29e6b5d1a.jpg,416,416,fire1,203,214,213,233
235_jpg.rf.3a57a07bc6154df5d6da2747334474ce.jpg,416,416,smoky fire,185,188,254,276
831_jpg.rf.3b4afc40af2689f78ade91ad16c32278.jpg,416,416,smoky fire,192,20,416,416
831_jpg.rf.3b4afc40af2689f78ade91ad16c32278.jpg,416,416,black smoke,206,7,318,54
831_jpg.rf.3b4afc40af2689f78ade91ad16c32278.jpg,416,416,black smoke,359,296,415,415
831_jpg.rf.3b4afc40af2689f78ade91ad16c32278.jpg,416,416,black smoke,196,337,258,412
831_jpg.rf.3b4afc40af2689f78ade91ad16c32278.jpg,416,416,black smoke,284,56,352,126
MirrorWEBFire1056_jpg.rf.3b890ae22087fb52a1f533b2ac9cbfd9.jpg,416,416,fire1,311,157,334,185
